State,City,District,Crime Type,Date & Time,Latitude,Longitude,Accused Age,Accused Gender,Prior Convictions,Victim Age,Victim Gender,Victim Relationship,FIR Filed,Case Status
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,7/17/2022 2:03,26.4499,80.3319,29,Male,2,52,Female,Stranger,Yes,Unsolved
Maharashtra,Thane,Mumbai,Fraud,3/21/2023 23:05,19.076,72.8777,51,Male,5,31,Male,Stranger,Yes,Ongoing
Maharashtra,Kalyan,Mumbai,Kidnapping,1/18/2021 0:34,19.076,72.8777,58,Female,4,39,Male,Friend,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Fraud,11/8/2022 0:25,27.1767,78.0081,38,Female,0,6,Female,Friend,Yes,Solved
Tamil Nadu,Chennai,Chennai,Kidnapping,4/7/2022 14:31,13.0827,80.2707,19,Male,4,77,Male,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,2/20/2021 17:36,21.1458,79.0882,51,Male,2,77,Male,Neighbor,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,11/4/2024 22:50,21.1458,79.0882,57,Male,5,40,Male,Stranger,No,Unsolved
Uttar Pradesh,Barabanki,Lucknow,Assault,5/10/2020 15:03,26.8467,80.9462,48,Male,3,47,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,11/24/2024 2:14,26.4499,80.3319,46,Female,5,71,Female,Neighbor,No,Unsolved
Uttar Pradesh,Agra,Agra,Assault,11/19/2021 1:50,27.1767,78.0081,22,Male,1,12,Female,Colleague,No,Ongoing
Maharashtra,Pune,Pune,Burglary,2/19/2024 10:12,18.5204,73.8567,20,Female,5,8,Female,Colleague,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Murder,3/7/2024 6:21,26.4499,80.3319,58,Male,5,55,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,5/17/2022 17:34,26.4499,80.3319,50,Male,0,25,Female,Friend,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Theft,8/1/2024 9:24,21.1458,79.0882,28,Female,3,9,Female,Family,Yes,Solved
Uttar Pradesh,Agra,Agra,Fraud,6/7/2020 15:55,27.1767,78.0081,52,Female,1,47,Female,Colleague,No,Ongoing
Maharashtra,Pune,Pune,Fraud,5/21/2021 1:09,18.5204,73.8567,52,Male,3,23,Male,Family,Yes,Solved
Uttar Pradesh,Agra,Agra,Theft,1/18/2024 11:25,27.1767,78.0081,43,Male,0,54,Male,Neighbor,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2/21/2021 14:14,11.0168,76.9558,40,Male,0,11,Female,Friend,No,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,11/20/2021 15:22,21.1458,79.0882,39,Male,5,33,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Assault,6/3/2020 11:45,25.3176,82.9739,28,Female,2,24,Male,Neighbor,Yes,Solved
Uttar Pradesh,Agra,Agra,Murder,2/18/2021 9:03,27.1767,78.0081,41,Female,0,43,Male,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Burglary,10/1/2023 22:35,18.5204,73.8567,52,Male,4,37,Male,Colleague,No,Unsolved
Uttar Pradesh,Kakori,Lucknow,Burglary,6/12/2020 2:20,26.8467,80.9462,19,Female,3,28,Male,Stranger,Yes,Solved
Tamil Nadu,Chennai,Chennai,Assault,5/9/2023 19:20,13.0827,80.2707,34,Male,3,42,Female,Colleague,Yes,Ongoing
Uttar Pradesh,Gosainganj,Lucknow,Kidnapping,6/20/2021 22:31,26.8467,80.9462,47,Male,2,51,Female,Friend,Yes,Ongoing
Maharashtra,Navi Mumbai,Mumbai,Theft,10/26/2020 8:48,19.076,72.8777,32,Female,5,29,Female,Colleague,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Burglary,5/4/2023 7:26,13.0827,80.2707,30,Female,4,60,Female,Family,No,Ongoing
Maharashtra,Mira Bhayandar,Mumbai,Burglary,6/19/2024 19:04,19.076,72.8777,54,Male,2,14,Male,Friend,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,1/11/2022 10:02,26.4499,80.3319,48,Female,1,41,Female,Friend,Yes,Solved
Maharashtra,Pune,Pune,Burglary,3/19/2023 23:23,18.5204,73.8567,45,Female,0,30,Female,Family,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Burglary,1/29/2022 20:55,13.0827,80.2707,35,Male,1,22,Male,Colleague,Yes,Ongoing
Maharashtra,Dombivli,Mumbai,Fraud,8/4/2020 10:38,19.076,72.8777,36,Male,3,51,Female,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Assault,7/9/2020 6:19,18.5204,73.8567,56,Male,1,44,Male,Stranger,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Theft,2/25/2020 14:30,11.0168,76.9558,38,Male,3,73,Male,Colleague,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,10/13/2022 16:35,26.4499,80.3319,44,Male,5,46,Female,Friend,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Theft,1/18/2024 11:25,27.1767,78.0081,43,Male,0,54,Male,Neighbor,No,Solved
Maharashtra,Thane,Thane,Murder,7/7/2021 3:27,19.2183,72.9781,37,Female,1,17,Male,Colleague,No,Solved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Theft,2/17/2021 12:44,26.8467,80.9462,41,Female,2,56,Male,Colleague,No,Unsolved
Maharashtra,Nagpur,Nagpur,Burglary,1/1/2024 6:13,21.1458,79.0882,58,Male,3,30,Male,Friend,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,4/29/2020 4:02,26.4499,80.3319,35,Male,3,28,Male,Stranger,No,Unsolved
Uttar Pradesh,Barabanki,Lucknow,Kidnapping,11/9/2023 19:08,26.8467,80.9462,60,Female,4,36,Female,Neighbor,Yes,Solved
Maharashtra,Nagpur,Nagpur,Fraud,7/25/2020 0:24,21.1458,79.0882,28,Male,4,47,Female,Neighbor,No,Solved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Fraud,4/14/2023 19:34,26.8467,80.9462,26,Male,4,29,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,12/31/2024 18:12,25.3176,82.9739,18,Male,2,61,Male,Colleague,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,4/24/2021 10:40,11.0168,76.9558,57,Female,3,64,Female,Family,Yes,Ongoing
Maharashtra,Pune,Pune,Fraud,9/25/2020 14:08,18.5204,73.8567,29,Male,5,54,Female,Family,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Theft,12/11/2022 4:05,25.3176,82.9739,49,Male,1,43,Female,Colleague,Yes,Solved
Maharashtra,Nagpur,Nagpur,Fraud,9/17/2023 10:20,21.1458,79.0882,26,Male,5,13,Male,Neighbor,No,Solved
Uttar Pradesh,Agra,Agra,Fraud,8/1/2024 7:08,27.1767,78.0081,42,Female,5,62,Female,Family,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,12/6/2022 19:17,25.3176,82.9739,54,Male,1,62,Male,Family,Yes,Ongoing
Uttar Pradesh,Chinhat,Lucknow,Kidnapping,10/18/2021 11:50,26.8467,80.9462,59,Female,3,64,Female,Colleague,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,12/31/2024 18:12,25.3176,82.9739,18,Male,2,61,Male,Colleague,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,10/24/2023 20:05,26.4499,80.3319,23,Male,1,60,Male,Stranger,No,Ongoing
Maharashtra,Vasai,Mumbai,Murder,8/18/2020 7:44,19.076,72.8777,41,Male,4,72,Female,Neighbor,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,6/5/2020 2:33,25.3176,82.9739,22,Male,0,60,Female,Neighbor,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,4/16/2024 3:22,11.0168,76.9558,22,Male,1,28,Female,Friend,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Theft,10/25/2020 13:32,11.0168,76.9558,58,Female,1,79,Female,Friend,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,3/26/2023 17:02,11.0168,76.9558,32,Female,4,69,Female,Family,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,1/11/2022 10:02,26.4499,80.3319,48,Female,1,41,Female,Friend,Yes,Solved
Maharashtra,Kalyan,Mumbai,Murder,7/23/2022 23:41,19.076,72.8777,36,Male,2,8,Male,Stranger,Yes,Solved
Maharashtra,Dombivli,Mumbai,Fraud,12/18/2022 18:13,19.076,72.8777,27,Female,2,26,Female,Colleague,No,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,12/29/2021 9:02,21.1458,79.0882,25,Male,1,53,Male,Family,No,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,10/27/2023 11:54,21.1458,79.0882,43,Female,5,29,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Theft,11/27/2024 8:37,27.1767,78.0081,36,Female,1,33,Male,Stranger,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,5/13/2022 12:49,26.4499,80.3319,45,Female,5,40,Female,Family,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,10/7/2023 13:31,25.3176,82.9739,28,Female,4,32,Female,Colleague,Yes,Ongoing
Maharashtra,Kalyan,Mumbai,Kidnapping,2/26/2024 13:29,19.076,72.8777,25,Female,3,14,Male,Family,Yes,Ongoing
Maharashtra,Dombivli,Mumbai,Assault,12/10/2023 2:35,19.076,72.8777,47,Female,4,30,Male,Neighbor,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,3/19/2020 11:51,11.0168,76.9558,30,Female,5,75,Male,Family,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Murder,8/11/2021 19:09,21.1458,79.0882,18,Male,3,36,Male,Family,No,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,8/8/2021 6:04,13.0827,80.2707,53,Male,4,64,Female,Neighbor,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Murder,6/19/2024 3:42,25.3176,82.9739,55,Female,5,55,Female,Family,No,Unsolved
Maharashtra,Pune,Pune,Assault,7/22/2024 17:24,18.5204,73.8567,56,Female,5,37,Female,Stranger,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Burglary,4/20/2021 2:54,25.3176,82.9739,18,Male,3,32,Female,Stranger,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Fraud,8/1/2023 0:08,11.0168,76.9558,39,Female,5,71,Male,Family,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Assault,6/3/2020 11:45,25.3176,82.9739,28,Female,2,24,Male,Neighbor,Yes,Solved
Tamil Nadu,Chennai,Chennai,Burglary,8/28/2024 15:35,13.0827,80.2707,54,Female,0,65,Female,Friend,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Theft,8/31/2023 6:50,21.1458,79.0882,35,Female,0,22,Male,Neighbor,No,Unsolved
Uttar Pradesh,Agra,Agra,Murder,6/23/2020 8:30,27.1767,78.0081,21,Male,2,42,Male,Friend,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Murder,11/1/2021 22:30,21.1458,79.0882,30,Male,1,24,Female,Neighbor,No,Unsolved
Maharashtra,Thane,Mumbai,Kidnapping,1/1/2021 5:56,19.076,72.8777,41,Male,4,80,Male,Stranger,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Theft,8/10/2022 12:20,11.0168,76.9558,56,Male,1,59,Male,Friend,Yes,Solved
Maharashtra,Thane,Mumbai,Kidnapping,1/1/2021 5:56,19.076,72.8777,41,Male,4,80,Male,Stranger,Yes,Unsolved
Maharashtra,Pune,Pune,Fraud,5/21/2021 1:09,18.5204,73.8567,52,Male,3,23,Male,Family,Yes,Solved
Maharashtra,Pune,Pune,Burglary,2/28/2020 3:04,18.5204,73.8567,56,Female,2,60,Male,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,9/19/2023 5:34,21.1458,79.0882,59,Female,1,30,Male,Family,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Theft,2/1/2022 13:33,25.3176,82.9739,59,Female,0,54,Female,Colleague,Yes,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,7/19/2024 15:16,21.1458,79.0882,26,Female,5,62,Female,Friend,Yes,Solved
Maharashtra,Nagpur,Nagpur,Theft,8/23/2024 6:22,21.1458,79.0882,27,Male,3,15,Female,Family,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Assault,10/30/2023 16:47,11.0168,76.9558,23,Male,3,61,Male,Neighbor,No,Solved
Maharashtra,Nagpur,Nagpur,Fraud,10/27/2023 11:54,21.1458,79.0882,43,Female,5,29,Male,Stranger,Yes,Ongoing
Maharashtra,Navi Mumbai,Mumbai,Kidnapping,8/27/2022 9:43,19.076,72.8777,37,Male,1,6,Male,Colleague,No,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,12/17/2023 16:14,21.1458,79.0882,37,Male,4,20,Female,Colleague,No,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Fraud,9/23/2022 19:15,26.4499,80.3319,59,Male,1,52,Male,Colleague,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Assault,10/30/2023 16:47,11.0168,76.9558,23,Male,3,61,Male,Neighbor,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Fraud,3/31/2022 9:39,11.0168,76.9558,48,Male,5,34,Female,Friend,Yes,Solved
Maharashtra,Kalyan,Mumbai,Kidnapping,11/4/2021 12:08,19.076,72.8777,31,Male,0,33,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Malihabad,Lucknow,Murder,6/15/2021 18:36,26.8467,80.9462,24,Male,0,9,Female,Family,No,Ongoing
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Murder,11/10/2021 18:18,26.8467,80.9462,27,Male,0,46,Female,Stranger,No,Unsolved
Maharashtra,Mira Bhayandar,Mumbai,Fraud,8/26/2023 4:21,19.076,72.8777,22,Female,3,7,Male,Family,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,3/19/2020 11:51,11.0168,76.9558,30,Female,5,75,Male,Family,Yes,Unsolved
Uttar Pradesh,Gosainganj,Lucknow,Assault,7/18/2021 10:08,26.8467,80.9462,26,Female,1,19,Male,Neighbor,Yes,Solved
Uttar Pradesh,Gosainganj,Lucknow,Assault,2/7/2022 23:04,26.8467,80.9462,47,Male,5,50,Male,Friend,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Theft,12/11/2021 21:14,13.0827,80.2707,37,Female,1,14,Male,Colleague,Yes,Unsolved
Maharashtra,Pune,Pune,Burglary,12/8/2022 11:34,18.5204,73.8567,56,Female,1,60,Male,Stranger,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Theft,2/25/2020 14:30,11.0168,76.9558,38,Male,3,73,Male,Colleague,Yes,Solved
Uttar Pradesh,Chinhat,Lucknow,Theft,6/13/2020 7:54,26.8467,80.9462,60,Female,2,55,Male,Neighbor,Yes,Ongoing
Maharashtra,Dombivli,Mumbai,Theft,12/14/2022 14:16,19.076,72.8777,21,Female,2,63,Male,Colleague,Yes,Ongoing
Maharashtra,Thane,Thane,Assault,11/8/2020 2:53,19.2183,72.9781,56,Female,0,17,Male,Stranger,No,Unsolved
Maharashtra,Pune,Pune,Fraud,6/25/2024 6:05,18.5204,73.8567,50,Female,5,17,Female,Friend,No,Unsolved
Maharashtra,Nagpur,Nagpur,Burglary,8/13/2020 3:58,21.1458,79.0882,30,Male,5,48,Female,Neighbor,Yes,Ongoing
Uttar Pradesh,Barabanki,Lucknow,Kidnapping,11/9/2023 19:08,26.8467,80.9462,60,Female,4,36,Female,Neighbor,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,10/24/2023 20:05,26.4499,80.3319,23,Male,1,60,Male,Stranger,No,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,7/19/2024 15:16,21.1458,79.0882,26,Female,5,62,Female,Friend,Yes,Solved
Maharashtra,Pune,Pune,Fraud,11/5/2022 11:29,18.5204,73.8567,53,Female,4,14,Male,Family,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Theft,8/19/2022 18:03,26.4499,80.3319,20,Male,2,55,Male,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,7/25/2020 0:24,21.1458,79.0882,28,Male,4,47,Female,Neighbor,No,Solved
Tamil Nadu,Chennai,Chennai,Assault,6/5/2021 3:27,13.0827,80.2707,41,Male,5,21,Female,Neighbor,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Assault,7/4/2021 22:44,11.0168,76.9558,42,Male,1,63,Female,Family,No,Unsolved
Tamil Nadu,Chennai,Chennai,Theft,12/11/2021 21:14,13.0827,80.2707,37,Female,1,14,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Fraud,9/23/2022 19:15,26.4499,80.3319,59,Male,1,52,Male,Colleague,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,11/7/2023 23:47,25.3176,82.9739,42,Male,1,46,Female,Neighbor,No,Ongoing
Tamil Nadu,Chennai,Chennai,Murder,6/26/2020 14:11,13.0827,80.2707,56,Male,1,19,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Kidnapping,2/15/2020 18:59,27.1767,78.0081,55,Male,1,43,Male,Friend,Yes,Solved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Theft,2/17/2021 12:44,26.8467,80.9462,41,Female,2,56,Male,Colleague,No,Unsolved
Tamil Nadu,Chennai,Chennai,Kidnapping,2/6/2023 18:10,13.0827,80.2707,60,Male,5,64,Female,Family,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Theft,8/31/2023 6:50,21.1458,79.0882,35,Female,0,22,Male,Neighbor,No,Unsolved
Maharashtra,Kalyan,Mumbai,Kidnapping,11/4/2021 12:08,19.076,72.8777,31,Male,0,33,Male,Colleague,Yes,Unsolved
Maharashtra,Pune,Pune,Theft,9/26/2020 2:05,18.5204,73.8567,56,Female,1,51,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Assault,8/8/2022 8:06,25.3176,82.9739,59,Female,1,54,Male,Colleague,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,4/23/2020 0:45,21.1458,79.0882,54,Male,5,25,Male,Stranger,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Fraud,11/27/2022 18:33,25.3176,82.9739,39,Male,5,22,Female,Neighbor,No,Solved
Uttar Pradesh,Agra,Agra,Assault,3/3/2024 19:40,27.1767,78.0081,34,Male,3,44,Female,Family,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,1/11/2022 10:02,26.4499,80.3319,48,Female,1,41,Female,Friend,Yes,Solved
Maharashtra,Dombivli,Mumbai,Theft,12/14/2022 14:16,19.076,72.8777,21,Female,2,63,Male,Colleague,Yes,Ongoing
Maharashtra,Thane,Thane,Burglary,7/29/2024 4:51,19.2183,72.9781,59,Female,0,75,Male,Stranger,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Theft,1/25/2022 8:56,25.3176,82.9739,50,Male,5,79,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Assault,10/3/2021 12:16,27.1767,78.0081,28,Male,5,47,Male,Neighbor,No,Unsolved
Uttar Pradesh,Mohanlalganj,Lucknow,Murder,10/5/2020 21:26,26.8467,80.9462,32,Female,3,66,Male,Neighbor,No,Solved
Maharashtra,Nagpur,Nagpur,Theft,8/1/2024 9:24,21.1458,79.0882,28,Female,3,9,Female,Family,Yes,Solved
Maharashtra,Kalyan,Mumbai,Kidnapping,2/26/2024 13:29,19.076,72.8777,25,Female,3,14,Male,Family,Yes,Ongoing
Maharashtra,Thane,Mumbai,Kidnapping,3/9/2020 8:08,19.076,72.8777,37,Female,3,52,Female,Stranger,No,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Murder,3/7/2024 6:21,26.4499,80.3319,58,Male,5,55,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Fraud,8/1/2024 7:08,27.1767,78.0081,42,Female,5,62,Female,Family,No,Unsolved
Tamil Nadu,Chennai,Chennai,Assault,6/5/2021 3:27,13.0827,80.2707,41,Male,5,21,Female,Neighbor,Yes,Ongoing
Maharashtra,Dombivli,Mumbai,Theft,12/14/2022 14:16,19.076,72.8777,21,Female,2,63,Male,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Theft,9/26/2020 2:05,18.5204,73.8567,56,Female,1,51,Male,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Murder,11/1/2021 22:30,21.1458,79.0882,30,Male,1,24,Female,Neighbor,No,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Theft,10/26/2020 8:48,19.076,72.8777,32,Female,5,29,Female,Colleague,Yes,Ongoing
Uttar Pradesh,Chinhat,Lucknow,Theft,4/23/2022 5:42,26.8467,80.9462,56,Male,5,62,Male,Friend,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Theft,1/25/2022 8:56,25.3176,82.9739,50,Male,5,79,Male,Colleague,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,9/19/2023 5:34,21.1458,79.0882,59,Female,1,30,Male,Family,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Fraud,11/27/2021 15:07,13.0827,80.2707,56,Female,4,18,Female,Stranger,Yes,Unsolved
Maharashtra,Thane,Thane,Assault,11/8/2020 2:53,19.2183,72.9781,56,Female,0,17,Male,Stranger,No,Unsolved
Maharashtra,Pune,Pune,Assault,11/24/2020 6:42,18.5204,73.8567,56,Male,2,36,Female,Colleague,Yes,Unsolved
Maharashtra,Vasai,Mumbai,Murder,3/8/2021 6:21,19.076,72.8777,25,Male,0,49,Female,Neighbor,No,Solved
Maharashtra,Pune,Pune,Burglary,8/24/2024 4:18,18.5204,73.8567,32,Female,0,37,Female,Friend,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Burglary,6/3/2021 3:12,27.1767,78.0081,22,Male,5,39,Female,Friend,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,4/24/2021 10:40,11.0168,76.9558,57,Female,3,64,Female,Family,Yes,Ongoing
Maharashtra,Bhiwandi,Mumbai,Fraud,3/29/2024 5:04,19.076,72.8777,56,Male,4,34,Female,Neighbor,No,Unsolved
Maharashtra,Nagpur,Nagpur,Theft,5/25/2022 15:49,21.1458,79.0882,23,Male,0,40,Male,Stranger,No,Solved
Maharashtra,Nagpur,Nagpur,Fraud,3/15/2024 20:44,21.1458,79.0882,40,Female,2,10,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Fraud,8/1/2024 7:08,27.1767,78.0081,42,Female,5,62,Female,Family,No,Unsolved
Tamil Nadu,Chennai,Chennai,Burglary,7/14/2022 21:23,13.0827,80.2707,24,Male,3,5,Female,Stranger,No,Solved
Maharashtra,Thane,Thane,Burglary,7/29/2024 4:51,19.2183,72.9781,59,Female,0,75,Male,Stranger,Yes,Unsolved
Uttar Pradesh,Kakori,Lucknow,Theft,2/18/2020 3:01,26.8467,80.9462,39,Male,0,26,Female,Friend,No,Unsolved
Tamil Nadu,Chennai,Chennai,Burglary,8/5/2021 5:41,13.0827,80.2707,37,Female,4,6,Male,Stranger,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,7/9/2023 0:23,11.0168,76.9558,53,Female,5,47,Female,Neighbor,No,Solved
Maharashtra,Thane,Thane,Theft,6/16/2023 15:44,19.2183,72.9781,53,Female,1,66,Male,Stranger,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,7/17/2022 2:03,26.4499,80.3319,29,Male,2,52,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Malihabad,Lucknow,Theft,12/7/2024 9:33,26.8467,80.9462,27,Male,5,33,Male,Family,No,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Theft,8/19/2022 18:03,26.4499,80.3319,20,Male,2,55,Male,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Burglary,9/4/2024 20:49,21.1458,79.0882,29,Female,3,30,Female,Neighbor,No,Ongoing
Uttar Pradesh,Agra,Agra,Murder,1/21/2021 10:03,27.1767,78.0081,27,Female,1,74,Male,Family,No,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,1/11/2022 10:02,26.4499,80.3319,48,Female,1,41,Female,Friend,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Fraud,6/11/2021 3:41,11.0168,76.9558,29,Female,5,20,Male,Stranger,No,Ongoing
Maharashtra,Dombivli,Mumbai,Fraud,8/2/2022 0:48,19.076,72.8777,27,Male,1,13,Female,Friend,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,1/5/2025 15:49,11.0168,76.9558,50,Male,5,41,Male,Stranger,No,Ongoing
Uttar Pradesh,Kakori,Lucknow,Murder,4/23/2023 6:27,26.8467,80.9462,29,Female,3,25,Female,Colleague,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,5/17/2022 17:34,26.4499,80.3319,50,Male,0,25,Female,Friend,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Assault,3/27/2020 16:42,11.0168,76.9558,45,Female,4,5,Female,Neighbor,No,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Theft,3/7/2020 18:44,26.4499,80.3319,28,Female,5,19,Male,Family,No,Solved
Maharashtra,Thane,Thane,Burglary,7/29/2024 4:51,19.2183,72.9781,59,Female,0,75,Male,Stranger,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,9/19/2023 5:34,21.1458,79.0882,59,Female,1,30,Male,Family,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Kidnapping,5/4/2021 8:34,13.0827,80.2707,48,Male,0,65,Female,Colleague,Yes,Solved
Uttar Pradesh,Agra,Agra,Theft,1/18/2024 11:25,27.1767,78.0081,43,Male,0,54,Male,Neighbor,No,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,2/15/2020 18:59,27.1767,78.0081,55,Male,1,43,Male,Friend,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,10/14/2024 0:28,11.0168,76.9558,39,Male,0,46,Male,Stranger,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Fraud,4/22/2024 1:52,11.0168,76.9558,21,Female,3,16,Female,Family,No,Unsolved
Tamil Nadu,Chennai,Chennai,Burglary,5/4/2023 7:26,13.0827,80.2707,30,Female,4,60,Female,Family,No,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,11/29/2023 9:48,21.1458,79.0882,32,Male,3,76,Male,Neighbor,No,Ongoing
Maharashtra,Kalyan,Mumbai,Kidnapping,1/18/2021 0:34,19.076,72.8777,58,Female,4,39,Male,Friend,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,4/29/2020 4:02,26.4499,80.3319,35,Male,3,28,Male,Stranger,No,Unsolved
Maharashtra,Nagpur,Nagpur,Murder,2/13/2024 13:46,21.1458,79.0882,58,Female,5,8,Female,Stranger,Yes,Solved
