State,City,District,Crime Type,Date & Time,Latitude,Longitude,Accused Age,Accused Gender,Prior Convictions,Victim Age,Victim Gender,Victim Relationship,FIR Filed,Case Status
Maharashtra,Pune,Pune,Murder,2023-11-17 00:02:30,18.5204,73.8567,56,Female,4,72,Female,Family,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Theft,2022-05-25 15:49:30,21.1458,79.0882,23,Male,0,40,Male,Stranger,No,Solved
Maharashtra,Pune,Pune,Fraud,2022-11-05 11:29:30,18.5204,73.8567,53,Female,4,14,Male,Family,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Assault,2020-08-28 13:48:30,11.0168,76.9558,60,Female,4,40,Female,Neighbor,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2020-10-25 06:26:30,26.4499,80.3319,20,Male,2,68,Male,Colleague,No,Solved
Maharashtra,Mira Bhayandar,Mumbai,Assault,2020-09-21 15:37:30,19.076,72.8777,59,Male,2,42,Male,Colleague,No,Solved
Maharashtra,Bhiwandi,Mumbai,Kidnapping,2021-03-26 19:48:30,19.076,72.8777,39,Male,5,54,Male,Family,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Kidnapping,2021-03-06 07:44:30,13.0827,80.2707,25,Male,5,62,Female,Neighbor,No,Unsolved
Uttar Pradesh,Gosainganj,Lucknow,Kidnapping,2021-06-20 22:31:30,26.8467,80.9462,47,Male,2,51,Female,Friend,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2024-10-14 00:28:30,11.0168,76.9558,39,Male,0,46,Male,Stranger,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2021-05-06 18:58:30,11.0168,76.9558,40,Female,1,47,Female,Neighbor,No,Ongoing
Maharashtra,Kalyan,Mumbai,Kidnapping,2021-11-04 12:08:30,19.076,72.8777,31,Male,0,33,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Assault,2021-03-25 00:02:30,25.3176,82.9739,19,Female,3,36,Male,Family,No,Solved
Maharashtra,Nagpur,Nagpur,Theft,2021-08-06 18:35:30,21.1458,79.0882,40,Male,4,47,Female,Colleague,No,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,2021-11-27 15:07:30,13.0827,80.2707,56,Female,4,18,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2020-10-25 06:26:30,26.4499,80.3319,20,Male,2,68,Male,Colleague,No,Solved
Uttar Pradesh,Agra,Agra,Theft,2022-11-03 07:16:30,27.1767,78.0081,26,Female,0,71,Male,Family,Yes,Solved
Tamil Nadu,Chennai,Chennai,Burglary,2024-08-28 15:35:30,13.0827,80.2707,54,Female,0,65,Female,Friend,Yes,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Fraud,2022-08-22 09:16:30,19.076,72.8777,40,Female,3,17,Male,Colleague,No,Unsolved
Maharashtra,Nagpur,Nagpur,Burglary,2024-09-12 03:25:30,21.1458,79.0882,50,Female,3,70,Male,Family,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Theft,2020-07-17 23:44:30,11.0168,76.9558,44,Male,3,35,Male,Colleague,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Murder,2020-11-17 14:35:30,26.4499,80.3319,30,Male,0,6,Male,Neighbor,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,2023-09-19 05:34:30,21.1458,79.0882,59,Female,1,30,Male,Family,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Assault,2023-05-09 19:20:30,13.0827,80.2707,34,Male,3,42,Female,Colleague,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Theft,2022-11-03 07:16:30,27.1767,78.0081,26,Female,0,71,Male,Family,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2020-12-13 12:18:30,26.4499,80.3319,55,Male,1,48,Male,Family,Yes,Solved
Tamil Nadu,Chennai,Chennai,Murder,2022-08-28 11:17:30,13.0827,80.2707,58,Male,0,45,Male,Stranger,No,Unsolved
Tamil Nadu,Chennai,Chennai,Theft,2022-01-09 12:45:30,13.0827,80.2707,19,Female,1,70,Female,Neighbor,Yes,Ongoing
Maharashtra,Thane,Thane,Murder,2021-07-07 03:27:30,19.2183,72.9781,37,Female,1,17,Male,Colleague,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Theft,2020-03-07 18:44:30,26.4499,80.3319,28,Female,5,19,Male,Family,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2021-11-16 20:20:30,26.4499,80.3319,49,Female,4,12,Female,Stranger,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Murder,2024-12-08 23:15:30,25.3176,82.9739,38,Female,4,68,Female,Friend,No,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,2020-04-23 00:45:30,21.1458,79.0882,54,Male,5,25,Male,Stranger,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Murder,2021-01-03 02:35:30,11.0168,76.9558,32,Female,2,61,Female,Colleague,No,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Assault,2020-10-06 22:53:30,19.076,72.8777,18,Female,1,46,Male,Family,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Murder,2024-11-02 11:20:30,26.4499,80.3319,31,Female,0,57,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Malihabad,Lucknow,Theft,2022-05-18 16:29:30,26.8467,80.9462,29,Female,2,51,Male,Colleague,No,Solved
Maharashtra,Vasai,Mumbai,Murder,2020-08-18 07:44:30,19.076,72.8777,41,Male,4,72,Female,Neighbor,No,Unsolved
Maharashtra,Nagpur,Nagpur,Theft,2021-08-06 18:35:30,21.1458,79.0882,40,Male,4,47,Female,Colleague,No,Ongoing
Maharashtra,Pune,Pune,Fraud,2020-09-25 14:08:30,18.5204,73.8567,29,Male,5,54,Female,Family,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Fraud,2022-03-31 09:39:30,11.0168,76.9558,48,Male,5,34,Female,Friend,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,2023-01-06 18:19:30,25.3176,82.9739,30,Male,0,24,Male,Colleague,No,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Fraud,2022-08-22 09:16:30,19.076,72.8777,40,Female,3,17,Male,Colleague,No,Unsolved
Maharashtra,Thane,Thane,Assault,2020-07-16 11:15:30,19.2183,72.9781,32,Male,2,47,Male,Stranger,No,Ongoing
Uttar Pradesh,Agra,Agra,Burglary,2023-08-01 03:44:30,27.1767,78.0081,41,Male,1,54,Male,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Theft,2021-08-06 18:35:30,21.1458,79.0882,40,Male,4,47,Female,Colleague,No,Ongoing
Uttar Pradesh,Gosainganj,Lucknow,Assault,2022-02-07 23:04:30,26.8467,80.9462,47,Male,5,50,Male,Friend,Yes,Unsolved
Uttar Pradesh,Chinhat,Lucknow,Fraud,2023-06-30 07:31:30,26.8467,80.9462,25,Male,4,15,Male,Friend,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Theft,2022-12-11 04:05:30,25.3176,82.9739,49,Male,1,43,Female,Colleague,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,2021-07-16 12:11:30,11.0168,76.9558,28,Female,2,33,Male,Neighbor,Yes,Unsolved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Murder,2021-11-10 18:18:30,26.8467,80.9462,27,Male,0,46,Female,Stranger,No,Unsolved
Tamil Nadu,Chennai,Chennai,Assault,2021-06-05 03:27:30,13.0827,80.2707,41,Male,5,21,Female,Neighbor,Yes,Ongoing
Maharashtra,Thane,Thane,Assault,2020-07-16 11:15:30,19.2183,72.9781,32,Male,2,47,Male,Stranger,No,Ongoing
Maharashtra,Dombivli,Mumbai,Theft,2022-12-14 14:16:30,19.076,72.8777,21,Female,2,63,Male,Colleague,Yes,Ongoing
Maharashtra,Navi Mumbai,Mumbai,Theft,2020-10-26 08:48:30,19.076,72.8777,32,Female,5,29,Female,Colleague,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,2024-03-11 04:07:30,13.0827,80.2707,47,Male,0,44,Female,Friend,Yes,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,2020-02-15 18:59:30,27.1767,78.0081,55,Male,1,43,Male,Friend,Yes,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,2022-12-17 08:35:30,21.1458,79.0882,24,Female,1,43,Male,Family,Yes,Ongoing
Maharashtra,Mira Bhayandar,Mumbai,Burglary,2024-06-19 19:04:30,19.076,72.8777,54,Male,2,14,Male,Friend,Yes,Solved
Tamil Nadu,Chennai,Chennai,Fraud,2021-11-27 15:07:30,13.0827,80.2707,56,Female,4,18,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Kakori,Lucknow,Theft,2020-02-18 03:01:30,26.8467,80.9462,39,Male,0,26,Female,Friend,No,Unsolved
Tamil Nadu,Chennai,Chennai,Murder,2023-11-14 11:48:30,13.0827,80.2707,42,Male,4,20,Male,Friend,Yes,Solved
Uttar Pradesh,Agra,Agra,Burglary,2021-06-03 03:12:30,27.1767,78.0081,22,Male,5,39,Female,Friend,No,Solved
Maharashtra,Pune,Pune,Assault,2024-07-22 17:24:30,18.5204,73.8567,56,Female,5,37,Female,Stranger,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Fraud,2024-10-10 22:29:30,25.3176,82.9739,41,Female,2,78,Male,Friend,No,Solved
Maharashtra,Pune,Pune,Kidnapping,2022-05-27 00:48:30,18.5204,73.8567,47,Male,2,48,Female,Neighbor,No,Ongoing
Tamil Nadu,Chennai,Chennai,Kidnapping,2020-05-08 16:40:30,13.0827,80.2707,42,Male,2,73,Female,Neighbor,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Murder,2025-01-16 15:07:30,11.0168,76.9558,37,Female,5,42,Female,Neighbor,Yes,Unsolved
Uttar Pradesh,Malihabad,Lucknow,Theft,2022-05-18 16:29:30,26.8467,80.9462,29,Female,2,51,Male,Colleague,No,Solved
Maharashtra,Nagpur,Nagpur,Fraud,2024-11-04 22:50:30,21.1458,79.0882,57,Male,5,40,Male,Stranger,No,Unsolved
Maharashtra,Pune,Pune,Fraud,2022-04-03 22:31:30,18.5204,73.8567,31,Male,3,55,Female,Stranger,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2024-11-24 02:14:30,26.4499,80.3319,46,Female,5,71,Female,Neighbor,No,Unsolved
Maharashtra,Pune,Pune,Theft,2021-04-16 19:06:30,18.5204,73.8567,42,Female,1,11,Male,Neighbor,No,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,2023-04-17 10:20:30,13.0827,80.2707,58,Female,4,31,Male,Stranger,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,2021-04-25 04:21:30,13.0827,80.2707,32,Male,4,39,Female,Family,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2021-11-16 20:20:30,26.4499,80.3319,49,Female,4,12,Female,Stranger,No,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,2021-06-05 03:27:30,13.0827,80.2707,41,Male,5,21,Female,Neighbor,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Assault,2021-10-26 04:10:30,27.1767,78.0081,24,Male,3,25,Female,Neighbor,No,Unsolved
Maharashtra,Thane,Thane,Fraud,2023-11-22 09:49:30,19.2183,72.9781,21,Female,4,30,Female,Family,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Assault,2020-03-27 16:42:30,11.0168,76.9558,45,Female,4,5,Female,Neighbor,No,Unsolved
Uttar Pradesh,Mohanlalganj,Lucknow,Theft,2025-01-03 13:10:30,26.8467,80.9462,39,Male,5,64,Male,Neighbor,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Theft,2023-08-31 06:50:30,21.1458,79.0882,35,Female,0,22,Male,Neighbor,No,Unsolved
Tamil Nadu,Chennai,Chennai,Fraud,2021-07-25 22:38:30,13.0827,80.2707,55,Male,2,16,Female,Neighbor,Yes,Solved
Maharashtra,Thane,Thane,Assault,2020-07-16 11:15:30,19.2183,72.9781,32,Male,2,47,Male,Stranger,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2024-11-24 02:14:30,26.4499,80.3319,46,Female,5,71,Female,Neighbor,No,Unsolved
Tamil Nadu,Chennai,Chennai,Murder,2023-11-14 11:48:30,13.0827,80.2707,42,Male,4,20,Male,Friend,Yes,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,2020-02-15 18:59:30,27.1767,78.0081,55,Male,1,43,Male,Friend,Yes,Solved
Maharashtra,Pune,Pune,Assault,2020-07-09 06:19:30,18.5204,73.8567,56,Male,1,44,Male,Stranger,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,2023-07-13 19:24:30,13.0827,80.2707,49,Male,2,68,Male,Family,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,2021-05-22 14:03:30,13.0827,80.2707,28,Male,0,65,Male,Stranger,Yes,Solved
Tamil Nadu,Chennai,Chennai,Burglary,2021-08-05 05:41:30,13.0827,80.2707,37,Female,4,6,Male,Stranger,Yes,Unsolved
Uttar Pradesh,Chinhat,Lucknow,Fraud,2023-06-30 07:31:30,26.8467,80.9462,25,Male,4,15,Male,Friend,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,2022-05-17 17:34:30,26.4499,80.3319,50,Male,0,25,Female,Friend,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Kidnapping,2023-09-25 02:39:30,13.0827,80.2707,53,Female,1,12,Male,Family,No,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,2024-07-19 15:16:30,21.1458,79.0882,26,Female,5,62,Female,Friend,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,2022-01-11 10:02:30,26.4499,80.3319,48,Female,1,41,Female,Friend,Yes,Solved
Uttar Pradesh,Agra,Agra,Assault,2021-10-26 04:10:30,27.1767,78.0081,24,Male,3,25,Female,Neighbor,No,Unsolved
Uttar Pradesh,Kakori,Lucknow,Burglary,2020-06-12 02:20:30,26.8467,80.9462,19,Female,3,28,Male,Stranger,Yes,Solved
Maharashtra,Nagpur,Nagpur,Fraud,2024-03-15 20:44:30,21.1458,79.0882,40,Female,2,10,Female,Stranger,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Burglary,2020-04-23 16:56:30,21.1458,79.0882,57,Female,5,18,Male,Neighbor,No,Ongoing
Maharashtra,Nagpur,Nagpur,Burglary,2020-04-23 16:56:30,21.1458,79.0882,57,Female,5,18,Male,Neighbor,No,Ongoing
Maharashtra,Pune,Pune,Theft,2023-07-14 20:03:30,18.5204,73.8567,39,Male,5,43,Female,Friend,No,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,2020-04-23 00:45:30,21.1458,79.0882,54,Male,5,25,Male,Stranger,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Assault,2022-08-08 08:06:30,25.3176,82.9739,59,Female,1,54,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Burglary,2023-08-01 03:44:30,27.1767,78.0081,41,Male,1,54,Male,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,2023-09-19 05:34:30,21.1458,79.0882,59,Female,1,30,Male,Family,Yes,Unsolved
Maharashtra,Thane,Thane,Assault,2020-07-16 11:15:30,19.2183,72.9781,32,Male,2,47,Male,Stranger,No,Ongoing
Uttar Pradesh,Mohanlalganj,Lucknow,Theft,2025-01-03 13:10:30,26.8467,80.9462,39,Male,5,64,Male,Neighbor,Yes,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,2022-05-13 12:49:30,26.4499,80.3319,45,Female,5,40,Female,Family,No,Unsolved
Maharashtra,Thane,Thane,Burglary,2023-02-01 07:33:30,19.2183,72.9781,35,Female,3,23,Female,Stranger,No,Unsolved
Uttar Pradesh,Agra,Agra,Burglary,2023-08-01 03:44:30,27.1767,78.0081,41,Male,1,54,Male,Colleague,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2020-03-19 11:51:30,11.0168,76.9558,30,Female,5,75,Male,Family,Yes,Unsolved
Uttar Pradesh,Gosainganj,Lucknow,Assault,2021-07-18 10:08:30,26.8467,80.9462,26,Female,1,19,Male,Neighbor,Yes,Solved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Fraud,2023-04-14 19:34:30,26.8467,80.9462,26,Male,4,29,Male,Stranger,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Murder,2020-08-27 16:48:30,21.1458,79.0882,44,Male,5,21,Female,Colleague,Yes,Unsolved
Maharashtra,Pune,Pune,Theft,2021-04-16 19:06:30,18.5204,73.8567,42,Female,1,11,Male,Neighbor,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Fraud,2021-06-11 03:41:30,11.0168,76.9558,29,Female,5,20,Male,Stranger,No,Ongoing
Uttar Pradesh,Agra,Agra,Assault,2021-10-03 12:16:30,27.1767,78.0081,28,Male,5,47,Male,Neighbor,No,Unsolved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Fraud,2023-04-14 19:34:30,26.8467,80.9462,26,Male,4,29,Male,Stranger,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Burglary,2022-07-14 21:23:30,13.0827,80.2707,24,Male,3,5,Female,Stranger,No,Solved
Tamil Nadu,Chennai,Chennai,Burglary,2023-05-04 07:26:30,13.0827,80.2707,30,Female,4,60,Female,Family,No,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,2021-05-22 14:03:30,13.0827,80.2707,28,Male,0,65,Male,Stranger,Yes,Solved
Maharashtra,Thane,Thane,Assault,2022-06-26 14:33:30,19.2183,72.9781,34,Female,3,78,Male,Neighbor,Yes,Solved
Uttar Pradesh,Agra,Agra,Assault,2021-09-09 12:48:30,27.1767,78.0081,33,Male,5,24,Female,Colleague,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Fraud,2024-04-22 01:52:30,11.0168,76.9558,21,Female,3,16,Female,Family,No,Unsolved
Uttar Pradesh,Agra,Agra,Fraud,2022-11-08 00:25:30,27.1767,78.0081,38,Female,0,6,Female,Friend,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2022-12-06 19:17:30,25.3176,82.9739,54,Male,1,62,Male,Family,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,2021-04-25 04:21:30,13.0827,80.2707,32,Male,4,39,Female,Family,No,Ongoing
Maharashtra,Bhiwandi,Mumbai,Theft,2024-04-19 09:15:30,19.076,72.8777,51,Female,2,26,Male,Colleague,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2022-02-06 06:35:30,25.3176,82.9739,41,Female,4,73,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Murder,2021-01-16 05:56:30,27.1767,78.0081,57,Female,1,32,Female,Neighbor,Yes,Solved
Uttar Pradesh,Gosainganj,Lucknow,Assault,2021-07-18 10:08:30,26.8467,80.9462,26,Female,1,19,Male,Neighbor,Yes,Solved
Maharashtra,Nagpur,Nagpur,Fraud,2021-11-20 15:22:30,21.1458,79.0882,39,Male,5,33,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Theft,2024-01-03 14:28:30,27.1767,78.0081,35,Male,0,19,Male,Family,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Fraud,2020-02-15 04:37:30,11.0168,76.9558,51,Female,4,54,Female,Family,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Theft,2025-01-01 06:28:30,13.0827,80.2707,55,Male,4,10,Male,Family,Yes,Unsolved
Maharashtra,Pune,Pune,Assault,2020-11-24 06:42:30,18.5204,73.8567,56,Male,2,36,Female,Colleague,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Fraud,2023-07-13 19:24:30,13.0827,80.2707,49,Male,2,68,Male,Family,Yes,Ongoing
Maharashtra,Pune,Pune,Fraud,2020-09-25 14:08:30,18.5204,73.8567,29,Male,5,54,Female,Family,No,Ongoing
Maharashtra,Kalyan,Mumbai,Assault,2021-12-29 08:18:30,19.076,72.8777,31,Female,0,7,Male,Friend,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Burglary,2021-04-20 02:54:30,25.3176,82.9739,18,Male,3,32,Female,Stranger,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Theft,2020-07-17 23:44:30,11.0168,76.9558,44,Male,3,35,Male,Colleague,Yes,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,2023-11-29 09:48:30,21.1458,79.0882,32,Male,3,76,Male,Neighbor,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Fraud,2023-06-09 19:26:30,25.3176,82.9739,32,Female,5,53,Female,Friend,No,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,2020-07-25 00:24:30,21.1458,79.0882,28,Male,4,47,Female,Neighbor,No,Solved
Maharashtra,Thane,Thane,Theft,2024-06-05 22:18:30,19.2183,72.9781,55,Female,3,35,Female,Stranger,Yes,Solved
Maharashtra,Pune,Pune,Burglary,2020-02-28 03:04:30,18.5204,73.8567,56,Female,2,60,Male,Colleague,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Murder,2025-01-16 15:07:30,11.0168,76.9558,37,Female,5,42,Female,Neighbor,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Murder,2024-12-08 23:15:30,25.3176,82.9739,38,Female,4,68,Female,Friend,No,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,2023-09-17 10:20:30,21.1458,79.0882,26,Male,5,13,Male,Neighbor,No,Solved
Maharashtra,Kalyan,Mumbai,Kidnapping,2024-02-26 13:29:30,19.076,72.8777,25,Female,3,14,Male,Family,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Kidnapping,2022-07-30 18:37:30,27.1767,78.0081,24,Female,1,39,Male,Friend,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Assault,2023-10-30 16:47:30,11.0168,76.9558,23,Male,3,61,Male,Neighbor,No,Solved
Uttar Pradesh,Agra,Agra,Fraud,2020-06-07 15:55:30,27.1767,78.0081,52,Female,1,47,Female,Colleague,No,Ongoing
Maharashtra,Pune,Pune,Burglary,2023-10-01 22:35:30,18.5204,73.8567,52,Male,4,37,Male,Colleague,No,Unsolved
Maharashtra,Bhiwandi,Mumbai,Kidnapping,2021-03-26 19:48:30,19.076,72.8777,39,Male,5,54,Male,Family,Yes,Ongoing
Maharashtra,Thane,Thane,Burglary,2023-02-01 07:33:30,19.2183,72.9781,35,Female,3,23,Female,Stranger,No,Unsolved
Uttar Pradesh,Agra,Agra,Theft,2025-01-08 18:39:30,27.1767,78.0081,30,Female,1,11,Male,Neighbor,No,Solved
Maharashtra,Pune,Pune,Kidnapping,2022-05-27 00:48:30,18.5204,73.8567,47,Male,2,48,Female,Neighbor,No,Ongoing
Maharashtra,Nagpur,Nagpur,Burglary,2024-09-12 03:25:30,21.1458,79.0882,50,Female,3,70,Male,Family,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Murder,2024-06-19 03:42:30,25.3176,82.9739,55,Female,5,55,Female,Family,No,Unsolved
Tamil Nadu,Chennai,Chennai,Kidnapping,2021-05-04 08:34:30,13.0827,80.2707,48,Male,0,65,Female,Colleague,Yes,Solved
Uttar Pradesh,Chinhat,Lucknow,Fraud,2023-06-30 07:31:30,26.8467,80.9462,25,Male,4,15,Male,Friend,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Theft,2022-01-25 08:56:30,25.3176,82.9739,50,Male,5,79,Male,Colleague,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Murder,2024-02-13 13:46:30,21.1458,79.0882,58,Female,5,8,Female,Stranger,Yes,Solved
Tamil Nadu,Chennai,Chennai,Assault,2021-07-13 00:36:30,13.0827,80.2707,21,Female,2,57,Female,Family,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Fraud,2024-04-23 21:04:30,27.1767,78.0081,57,Male,1,67,Female,Colleague,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Kidnapping,2021-09-24 02:12:30,27.1767,78.0081,27,Female,4,22,Female,Friend,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Murder,2024-12-08 23:15:30,25.3176,82.9739,38,Female,4,68,Female,Friend,No,Unsolved
Maharashtra,Vasai,Mumbai,Fraud,2022-04-05 23:40:30,19.076,72.8777,43,Male,5,62,Female,Neighbor,Yes,Solved
Maharashtra,Thane,Thane,Fraud,2022-05-04 00:14:30,19.2183,72.9781,56,Female,1,45,Male,Friend,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,2023-01-13 01:50:30,26.4499,80.3319,46,Male,2,17,Female,Stranger,No,Unsolved
Maharashtra,Pune,Pune,Kidnapping,2021-12-17 18:12:30,18.5204,73.8567,39,Female,3,65,Male,Colleague,Yes,Unsolved
Maharashtra,Mira Bhayandar,Mumbai,Murder,2025-02-06 16:00:30,19.076,72.8777,19,Female,2,11,Female,Colleague,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Assault,2021-01-20 01:40:30,25.3176,82.9739,49,Male,0,40,Female,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Kidnapping,2020-07-03 22:59:30,18.5204,73.8567,58,Female,5,27,Female,Colleague,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Murder,2021-05-12 00:15:30,27.1767,78.0081,37,Male,2,31,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Theft,2023-11-19 23:52:30,25.3176,82.9739,38,Female,0,72,Female,Friend,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,2022-05-17 17:34:30,26.4499,80.3319,50,Male,0,25,Female,Friend,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,2021-12-20 02:12:30,26.4499,80.3319,53,Male,3,10,Male,Friend,No,Solved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Burglary,2023-12-18 02:28:30,26.8467,80.9462,60,Male,5,75,Male,Neighbor,No,Unsolved
Maharashtra,Thane,Mumbai,Theft,2020-07-21 14:51:30,19.076,72.8777,57,Female,1,16,Male,Colleague,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Fraud,2023-08-01 00:08:30,11.0168,76.9558,39,Female,5,71,Male,Family,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,2024-04-16 03:22:30,11.0168,76.9558,22,Male,1,28,Female,Friend,No,Unsolved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Fraud,2023-04-14 19:34:30,26.8467,80.9462,26,Male,4,29,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Assault,2021-01-20 01:40:30,25.3176,82.9739,49,Male,0,40,Female,Colleague,Yes,Ongoing
Uttar Pradesh,Chinhat,Lucknow,Theft,2022-03-06 13:15:30,26.8467,80.9462,31,Male,1,50,Female,Friend,No,Solved
Uttar Pradesh,Gosainganj,Lucknow,Assault,2021-07-18 10:08:30,26.8467,80.9462,26,Female,1,19,Male,Neighbor,Yes,Solved
Maharashtra,Thane,Thane,Burglary,2024-07-29 04:51:30,19.2183,72.9781,59,Female,0,75,Male,Stranger,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Burglary,2024-08-28 15:35:30,13.0827,80.2707,54,Female,0,65,Female,Friend,Yes,Unsolved
